Geneid	HMEC_C1
11247	40
6472	1728
56901	5
246329	7
22864	1274
3626	0
83729	0
2735	9
64333	0
4141	1143
102465454	0
1649	90
693201	0
114785	221
10540	1609
3798	1
79837	461
196403	341
115557	308
101927583	10
65012	30
2583	180
10956	1712
116986	17
100130776	65
6302	265
1019	1033
102466729	3
92979	99
1594	861
4234	117
25895	230
10102	252
10677	30
10106	1833
407016	0
100506844	124
91419	1
105369972	0
101927653	0
100506869	0
121227	196
9194	2311
338811	2
9958	1124
102465133	0
23041	1509
283416	221
406891	30
57460	52
552	0
283417	0
10329	237
104169670	0
57522	1519
144577	250
115749	0
11260	4165
29110	502
283349	789
100500856	0
693129	0
2799	5424
23329	9
400046	0
11197	0
23592	544
253827	2250
100507065	86
105369187	4
204010	1196
8091	2332
100129940	638
102464827	0
84298	138
103625681	0
51643	706
11213	0
102465249	0
92797	61
23426	8
102724421	0
55832	3783
100507175	0
8445	444
101927901	1
101927922	0
100885789	0
3458	0
55801	0
50616	2
56890	94
100507195	0
5908	1216
100379132	4
100507250	13
57122	680
55508	110
100130075	0
4193	1424
1368	988
11052	1079
100302182	0
4069	0
8089	204
10818	643
100500903	0
100500868	0
10576	2413
376132	0
144453	3
101928002	0
117177	74
196446	0
101928062	17
4848	836
27345	1
5787	13
5801	1
7103	0
8549	0
105369834	0
196441	1172
83591	135
55266	491
23011	786
64786	488
729633	7
121278	0
283392	36
29953	379
101928137	0
100507377	0
552889	622
3747	0
84698	5
256710	2
144321	11
11010	1114
11103	481
22822	28475
4673	2715
79738	181
114882	3728
23390	493
1466	519
144455	1700
89795	3208
6857	165
100302136	0
5074	1325
4659	2213
283310	2
105369868	0
105378254	0
374462	1
4618	0
4617	0
101928420	0
8825	5
693202	0
693203	0
105369869	0
79611	4
100616133	0
8499	1
102724663	0
101928449	0
29080	270
84190	57
160335	216
55117	1627
144448	4
84125	6
8092	21
9182	5
4922	24
25834	0
400058	0
160419	0
91298	393
80184	452
160418	1483
4254	114
728084	1
1848	3511
105369889	24
282809	442
8693	18
100528030	0
102724782	3
490	1968
338758	26
439916	0
196477	0
1833	0
11081	0
4060	163
1634	681
256021	4
694	2502
101930023	0
574016	0
574028	0
338809	0
440107	3
8411	751
643339	3
102724933	0
11163	851
7334	1063
28977	876
144481	10
8835	421
8738	159
101928731	2
10154	185
51134	134
144486	1
100847031	0
57458	185
102465834	0
105369914	7
574449	0
160313	0
55967	718
7181	247
55785	359
55591	588
442903	0
100500802	1
10988	924
84101	4
100132594	1
59277	657
6636	75
120935	13
144193	3
3034	1
4048	1360
100189239	0
2004	3552
5128	1990
144535	16
121441	653
196475	0
100302289	0
406926	0
643711	0
100873757	0
100616287	0
100422924	0
121456	22
643770	0
100189207	0
100189171	0
100128191	74
7112	1554
5250	6726
677832	11
121457	1547
317	668
56899	57
101928937	0
196472	1
23074	1407
55592	10
100302217	0
64431	568
120863	10
55681	1898
246213	1
9971	0
283431	651
121601	51
160728	0
27340	901
400	1122
121599	0
4604	0
56994	441
50511	3
79158	688
101929005	3
55332	723
51019	318
79023	496
55010	247
5367	1
3479	1
283432	0
5053	0
429	0
374470	0
101929058	0
101929084	0
55576	0
51559	413
253724	9
7184	13507
100500842	0
728568	137
6996	422
83468	135
29915	329
4801	192
7296	9174
493861	21
50515	137
100500843	0
84102	147
121053	65
160428	1528
414300	0
23325	2698
55198	1424
387882	3971
101929110	0
9891	236
10970	5037
255394	479
55703	143
100287944	1
5992	2
100505978	1
55188	325
90488	2252
80298	160
1407	299
121551	645
11137	833
11108	518
101929162	24
121549	0
728739	0
9671	0
1240	1
102723562	0
11153	147
9733	534
23479	564
338773	4
6404	5
100616240	0
23603	4455
54434	1368
693204	3
1610	0
55530	0
84749	155
100131733	0
121642	51
7374	302
32	25
121643	0
101928138	0
283446	7
83892	728
89910	586
326625	521
4598	591
84915	1
84983	0
59341	3
100616454	0
51228	895
84260	86
9815	752
88455	1244
400073	60
28981	167
488	6868
51434	560
10094	2765
51184	309
29902	240
51699	563
144715	7
160760	618
79600	298
84329	1
5501	2806
160762	0
4633	0
100131138	0
23316	0
102465455	0
144717	60
10019	5996
6311	712
8315	305
80724	459
217	3
102465456	0
51275	161
8550	486
89894	65
8759	23
10961	175
80018	1125
100500889	0
10906	390
283450	1114
102465519	0
6128	8623
5781	3514
100302227	0
22895	0
4938	2
4940	16
4939	34
1840	0
8437	0
387885	0
79039	378
102466222	0
84934	210
115811	17
53373	1665
102465457	0
80024	123
196463	1098
10993	0
113675	23
64211	0
104355219	0
100506465	3
9904	361
6910	0
105369997	0
255480	0
6926	304
23389	1219
693205	0
100616309	0
100287569	1
643246	9
79794	626
84900	15
8739	2
26259	640
100506551	22
54997	0
101928244	2
23014	728
4842	0
283455	0
5985	263
55884	2692
54621	167
5037	2421
51347	922
64426	793
84530	0
26353	0
144742	0
160777	0
387890	0
5564	376
11113	1231
100302274	3
92558	3
11021	437
10985	3359
100616179	0
6175	34346
100506649	21
5829	3202
26834	49
23409	14
26835	0
5319	0
4440	0
1337	2969
51499	204
283459	757
8683	199
8655	1732
100506668	69
84274	286
9921	1456
51367	207
9478	10
9761	3381
84747	735
100616329	0
35	85
121665	550
283460	0
6927	2
64897	112
8638	45
5027	3
5025	36
10645	538
51433	1830
80196	264
84678	377
102465665	0
84876	645
283385	1
144404	287
54509	3
338799	68
23067	317
3242	10
5715	924
144406	832
605	512
22877	913
254050	0
386653	0
79369	26
56616	500
101593348	0
65082	376
6249	1409
100507066	7
55596	223
65117	312
9735	949
338442	2
8843	0
27198	5
8562	593
84660	9
9026	205
79720	518
23457	130
79676	210
51329	750
57605	233
100422931	0
100507091	1
10198	660
91574	238
8099	2326
55206	2081
100293704	17
102466877	0
387893	489
196383	121
11066	53
353116	225
100500909	0
101927415	12
10959	6403
57696	172
1967	417
2967	827
79867	227
23545	568
196385	3
80212	93
144348	486
100533183	0
144347	1
105370045	123
9612	1855
102466204	2
949	1801
7316	19744
100847004	1
100189232	0
100189343	1
100009606	1
100189347	3
100189339	6
57647	325
140707	74
102659353	96
65985	795
114795	207
400084	0
101927464	0
105370059	0
100128554	0
100996671	0
387895	0
100507206	0
440117	0
101927592	10
101927616	0
101927637	6
400087	0
104472718	0
100862680	0
100996679	0
101927694	0
100616298	0
92293	0
100500817	0
121260	710
144423	0
121256	3
283352	0
101927735	0
100190940	0
440119	0
11211	0
9271	0
23504	0
2054	703
5901	4060
283383	0
116437	0
338797	0
100996701	0
6433	478
4326	576
8408	394
80324	134
57634	1165
677829	1
347918	103
317781	243
79050	125
50614	3
100130238	0
101928416	0
100129528	0
57666	220
100996573	8
102465975	0
100507055	0
22953	0
5426	584
5827	120
192111	640
23141	1706
2802	3505
55743	402
101928530	3
100289635	172
7574	135
101928597	0
7637	316
7699	132
101060200	41
7556	50
10795	393
647589	0
26080	0
100874164	0
284232	0
100873763	0
100873777	0
100652856	0
105370098	0
105377819	0
348021	0
100873761	0
7278	0
101928697	0
100101938	0
100287114	0
93492	3
54737	392
55269	466
9205	293
7750	1149
104355137	0
2700	9
2706	44
10804	0
51084	291
100616304	3
8100	107
53342	63
221143	70
64328	1391
101930748	0
26524	800
10284	642
221150	143
78988	541
103689843	0
101928764	0
650794	10
100652865	0
253832	2645
221154	541
100873767	3
2254	0
100874182	0
100506622	0
646201	0
6445	2
100873766	0
26278	8674
100506680	0
100506697	4
55504	716
4285	206
542767	0
387911	0
400110	0
221178	861
100313842	2
100874231	7
338872	0
143	1482
105370295	0
101927375	0
374491	3
479	0
56163	16
55835	241
646405	0
5042	15
219287	0
101928922	0
102723318	0
9107	1518
9818	1848
51761	5
100873778	0
387914	503
6049	651
1024	284
10810	412
2835	0
219333	1278
100874070	0
100874071	1
102723332	2
6144	6420
26771	8
619499	13
387496	6
2971	1284
219402	184
100873768	0
222484	159
51082	1004
219409	0
100861550	0
3651	0
432369	1
1045	0
646625	0
2322	0
255967	730
100288730	0
100873781	5
2321	254
51371	1104
283537	148
100873762	0
23281	28
100874107	0
6541	3717
5412	759
100874059	0
100861573	0
440131	0
84056	1284
100873769	0
100188949	0
103724387	2
3146	1877
10208	386
100189036	2
241	9
100874158	1
440132	0
100507064	0
84935	8
122046	0
10808	1247
145173	226
122042	0
196549	0
100507099	0
10129	12
646799	0
675	409
90634	10
10443	740
100462953	3
116828	24
23047	1093
100874167	0
101927403	0
9365	1
90627	797
100874241	24
5983	186
100874179	0
26960	221
4081	0
9201	139
100526761	0
54937	2
728591	0
100873774	0
23111	1104
100507135	1
8900	0
400120	0
4093	196
5994	51
29880	318
11340	321
55578	761
122011	0
103695431	0
400121	0
10631	3
7223	86
100874188	3
51569	1651
101929121	0
100874147	0
341640	0
100873764	0
161003	0
80209	246
387921	138
10186	302
105370296	1
57511	1925
100422940	8
105370172	0
100874127	3
400123	1
646982	4
2308	731
100313896	0
10240	240
10166	313
100616668	9
693206	0
283507	4
1997	522
100189333	2
11193	130
100422878	0
89890	341
101929140	16
84078	164
9617	155
79612	216
100873765	0
100506759	0
28984	15
23078	372
100847026	0
100507240	0
160851	926
11215	2610
8600	0
144809	0
103689845	0
104355147	0
94240	75
29103	637
100874159	1
55068	146
100874130	3
160857	62
144811	468
121838	0
101929212	1
79024	1
100874377	2
102465876	0
105370297	0
387923	0
400128	0
8848	2728
641467	77
144817	0
100189030	4
26747	224
55425	447
101929259	0
2963	553
100873773	0
386618	48
7178	23107
677814	5
100190939	122
253512	181
100874259	0
83548	1060
220081	1
103752581	0
220082	0
283514	0
23091	823
100509894	0
1361	5
3936	0
220416	0
100861554	0
80183	0
100873772	0
101929344	0
23143	534
2098	2046
3356	0
100874082	0
100861549	6
8803	539
101929410	0
55270	215
29079	251
100873965	1
9445	3340
100862704	3
5925	1719
10161	95
1102	116
100129597	0
57105	0
22862	2332
2862	0
81602	68
81617	266
83852	190
51131	181
55213	355
115761	2
84650	767
3839	1690
220429	0
57213	345
8847	41
100500908	4
10206	554
283518	7
406950	0
406948	2
10301	119
145165	35
103689915	0
220107	0
100874074	0
100874255	0
79621	164
2974	0
647166	0
220108	0
647174	15
100847003	5
26512	2010
100507398	6
100616423	0
115825	1290
79758	61
283521	0
83446	0
540	110
440138	90
9724	372
341676	5
101929657	0
4752	80
100887750	30
103191607	0
55901	11
51028	477
26586	1466
220115	0
144983	91
10910	388
11061	4
100313778	0
5100	0
10562	0
102723875	0
100861552	0
100507428	0
100302187	0
100846996	0
122183	0
729233	0
729240	0
729246	0
729250	0
27253	0
101926897	0
81624	1162
100874195	3
100874196	2
100874169	0
81550	367
101926930	0
100422973	0
64881	0
101926951	0
100874143	0
103752583	0
100874176	0
104355293	0
100874157	0
283491	0
100873780	0
102723968	0
101927016	0
100616302	3
100616205	0
5101	1824
100874064	12
100874086	3
100874087	7
100874145	0
338862	0
103689913	0
57626	0
6315	0
100885781	0
1602	0
440145	709
79866	274
22894	1479
10464	353
100873779	0
688	354
100873770	0
100874155	0
11278	1773
100874151	0
338864	0
647288	0
9882	442
170622	1043
7347	370
101927155	4
4008	663
729420	0
104326189	0
115207	1946
690	0
730249	4
1203	294
26224	702
23077	2178
100874212	2
8796	2
104355296	0
100129307	0
122060	0
100500861	0
100505518	0
1910	0
101927176	0
100874175	0
100874222	2
5457	0
79596	108
100874126	0
64062	1038
100505538	28
100874208	0
54602	848
103724388	1
102724076	0
101927195	0
101515984	0
101927216	0
10253	1073
103724386	0
100861546	0
100873771	0
114798	0
105370288	0
100874128	0
104355140	0
100874137	0
100873775	0
84189	7
642345	2
100616182	2
26050	241
101930749	0
100874168	0
100874172	0
100874139	0
100874187	0
693207	0
101927224	0
100873776	0
144776	0
101930747	0
100874150	0
407975	113
406952	0
406953	0
406979	0
406982	0
406980	0
407048	0
2262	0
100873970	0
100847092	0
100873969	0
104326053	0
10082	490
100873973	1
100873972	2
1638	5
100189251	0
23483	238
160897	1333
101927248	3
11166	238
105376685	14
100507533	84
101927284	0
100861544	0
10257	636
9071	3
100874194	0
22873	1107
5611	3125
55757	1172
105370367	10
266722	193
100616137	0
100887754	0
27199	0
10150	1402
103625683	0
5911	1192
3843	5343
10160	9
140432	0
100422881	0
8428	1985
6564	0
23348	601
100874096	1
100873782	0
100861541	12
100289373	7
337867	748
2841	8
1880	19
100131561	3
693208	3
102725509	4
9375	2922
104355149	0
171425	9
100422861	0
100874063	0
101927465	0
101927437	0
85416	2
7546	191
100861542	0
5095	265
100885777	7
87769	7
84899	283
105370368	5
100885778	0
100874161	0
259232	32
9358	89
2259	5
100616110	0
100616239	0
283480	0
100874081	0
283481	2
7174	758
196541	4
643677	5
93081	211
79070	571
54841	430
100533467	0
2073	118
121952	2
6555	0
104326190	0
282706	0
267012	0
144920	0
728192	153
1948	1846
55082	384
283483	0
100874173	0
728215	26
100302286	0
100874375	0
3981	246
84945	231
10673	9
23026	26
100885782	0
104326054	0
101409253	0
8660	890
104355146	0
1282	2442
1284	4027
102465872	0
100874203	0
55647	70
55739	311
79587	726
105376684	5
3621	185
105370362	0
283487	10
55608	588
104355135	6
101927802	0
8874	590
100874226	0
101060553	1
121793	0
105370369	0
101928616	0
100505996	0
105378193	0
6656	0
101928698	0
101928730	0
104266956	0
122258	0
10426	291
400165	0
23250	225
105370374	0
100874205	1
105378192	6
23263	0
100289410	0
2155	0
2159	0
104413892	0
102724474	7
8858	8
55795	751
8451	1477
102465874	0
3916	2917
79774	3
100874068	0
101928841	32
113622	36
55208	241
55002	1641
7027	1165
496	0
6011	0
105377805	0
100130386	0
348013	1
650669	2
2621	754
100506394	22
643365	0
100861555	16
100507747	31
22821	874
105377808	8
101929355	0
8881	1007
100847035	9
100616227	1
65110	239
283489	293
104355150	2
440153	0
642426	0
641455	0
100508046	0
642477	26
414763	2
503639	14
101101776	2
404785	0
101929572	0
79334	0
441669	0
441670	0
390429	0
390431	0
79544	0
79317	0
81127	0
122740	0
390433	0
122742	0
390436	0
390437	0
390439	0
122748	0
390442	0
91875	92
57820	563
100113391	0
85495	177858
10038	224
7011	675
123103	0
55644	80
328	838
90809	374
4860	771
338879	0
390443	0
122651	0
254028	0
493901	0
7217	0
7207	0
7218	35
7237	0
100189151	3
100189419	0
100189286	14
341799	0
100189424	0
100189405	0
100009601	0
100009602	0
100189263	1
100189001	24
100189088	0
283	22
6038	310
10876	0
64184	0
6039	0
6035	0
6037	0
643332	0
6036	0
64745	183
101929718	2
29986	0
57447	2
102465428	0
122664	0
440163	0
84659	0
122665	0
55701	714
51222	38
643382	5
390445	0
283624	329
3183	4449
57096	6
11198	1974
57680	1584
692053	1
319103	4
84932	337
9878	833
56339	512
6297	5
26533	0
28693	0
26534	0
28692	0
26686	0
28691	0
28690	0
28689	0
28688	0
6956	0
28686	0
28685	0
28678	0
28676	0
28674	0
28684	0
28683	0
28671	0
28673	0
28682	0
28670	0
28669	0
28677	0
28672	0
28680	0
28667	0
28666	0
28665	0
28664	0
28663	0
28662	0
28661	0
28660	0
28518	0
28659	0
28658	0
28657	0
28679	0
28655	0
28653	0
28652	0
28656	0
28648	0
28647	0
28646	0
28644	0
28643	0
28642	0
28641	0
28640	0
28517	0
28525	0
28524	0
28523	0
28522	0
28519	0
28521	0
28520	0
28526	0
28516	0
28694	0
28696	0
28697	0
28698	0
28699	0
28701	0
28702	0
28703	0
28705	0
28706	0
28707	0
28708	0
28709	0
28710	0
28711	0
28712	0
28713	0
28714	0
28715	0
28716	0
28717	0
28718	0
28719	0
28720	0
28721	0
28722	0
28723	0
28724	0
28725	0
28726	0
28727	0
28728	0
28729	0
28730	0
28731	0
28732	0
28733	0
28734	0
28735	0
28736	0
28737	0
28738	0
28739	0
28740	0
28741	0
28742	0
28743	0
28744	0
28745	1
28746	0
28747	0
28748	0
28749	0
28750	0
28751	0
28752	0
28753	0
28754	0
28755	11
105370399	1
1603	1089
63874	385
5018	1245
9056	23
122704	669
4323	9821
26020	2926
161253	9
55147	623
100505758	6
10419	470
101926933	0
100189243	1
54930	371
100616424	0
84962	520
60686	113
5693	1425
122706	0
64403	147
105370705	3
22985	1455
55017	1007
1053	0
23428	13
100507650	15
57594	216
90673	50
105378176	2
599	408
100529063	0
8106	40
51310	5
10278	0
64806	0
116173	0
4624	0
406990	0
4625	0
104564225	0
100126336	0
25983	139
79178	54
85446	4
8906	181
102724814	23
84502	0
10202	9
55449	157
10901	49
317749	30
728635	1
90668	1
9362	0
4901	15
5106	310
80344	387
161247	2
5720	1118
51016	44
5721	713
102465801	0
55072	436
10379	275
9985	22
79711	574
10548	985
283629	17
29082	133
145553	19
100528064	0
4738	583
51292	616
26277	543
7051	6
5875	411
115817	106
161424	405
27141	7
56413	11
1241	113
196883	11
11035	0
4776	741
57523	10
23351	875
643866	9
56948	63
101927045	32
1215	0
1511	0
2999	0
3002	0
29091	0
4857	0
101927062	0
102724890	0
101927081	0
100423019	0
100505967	0
100422830	0
103695363	10
2290	329
387978	8
5587	165
55632	844
23256	1231
1690	4
100506071	3
29966	617
693209	0
11154	95
25831	3098
25938	2560
101927124	8
112487	273
2856	1
80224	196
84837	21
394	2167
101954275	0
101954278	4
9472	148
64067	16
112399	0
171546	532
55837	295
26865	3
26866	3
58533	2436
1073	2065
11177	1308
280655	4
6729	1267
283635	462
101927178	1
55012	199
9692	591
5687	1663
4792	2083
84684	0
253959	840
84312	78
101101773	0
100886964	0
102723418	0
51562	148
253970	0
7080	0
100506237	0
26257	0
5083	6
89874	21
100616280	0
100129794	5
145282	259
3169	196
319089	22
6751	0
161198	0
102723503	0
283547	0
10484	7279
8487	190
122553	501
5411	314
117153	9
4253	1046
100288846	0
254170	415
644919	0
145581	0
84075	0
122525	46
101927418	0
54813	239
23116	386
55015	343
100113389	2
2287	687
57697	228
55320	869
100506412	0
140801	0
161357	0
100500919	0
100506433	0
6235	3186
6029	571750
122769	181
6166	376
4247	1077
55172	178
5427	61
122773	26
23588	906
9147	517
378706	592646
382	1128
102464828	0
283551	80
100506499	4
196913	0
79609	137
6655	894
79944	140
100616261	0
27109	86
8814	66
11183	1172
51062	77
60485	407
51199	1194
145447	7
5836	1376
114088	22
81542	804
283553	1
100874185	0
122786	1633
145438	25
54331	192
102723604	0
51637	1180
22795	1087
5729	0
5732	134
57544	81
283554	20
30001	3597
5706	631
6815	999
64841	1460
10979	2324
80821	589
101927620	1
100847076	0
652	7
1033	396
10175	1117
2764	1270
10668	91
23034	588
2643	365
100422984	0
11169	348
122809	856
93487	1547
3958	1261
9787	1256
55030	482
22863	373
387332	0
100129075	19
3895	2113
645683	0
645687	0
57161	66
54916	229
5015	0
100309464	0
10640	1719
55745	490
122830	439
55195	2
341880	11
145407	3
55860	666
100189107	0
5684	835
379025	71
5926	240
387990	4
26520	139
9786	464
51339	0
102723742	0
23002	154
64582	152
112849	416
51528	866
729665	0
6252	3
100847088	0
341883	0
64430	1324
51635	310
5494	1211
317761	0
4990	0
105378189	5
104548971	0
6495	185
51804	837
4331	527
57570	352
145389	103
161291	0
5583	58
101927780	25
400221	14
100750246	0
3091	11226
100750247	1
6617	296
83851	0
646113	0
101954204	0
27133	1
57381	0
122876	0
5529	1340
112840	182
81537	465
23224	1051
100313830	0
2100	2
441687	3
4522	876
7597	202
9495	31
22890	626
102723809	5
3306	79
145376	1
26030	70
6710	17
102465841	0
100529261	0
91612	607
2877	6
376267	80
2342	7
4149	336
100616490	0
100506321	4
100128233	0
100616176	0
645431	60
2530	5316
693210	1
101927878	0
440184	1
10243	463
161142	0
64398	1436
51382	961
1965	2398
26499	648
100847064	0
161145	5
57475	10
5283	212
384	330
10490	576
51109	4895
145226	3
23503	819
5890	134
100996664	6
677	8672
105370548	5
87	15174
161159	0
8816	864
55218	472
57452	3
2079	979
55334	3224
105370551	0
400224	1
56936	0
9766	1548
100289511	19
6430	529
6554	16
64093	2656
6547	1
145241	0
51241	89
100529257	0
105370554	2
55333	751
8747	20
317760	10
8748	14
10001	467
101928075	0
23508	0
103695436	0
4293	1149
22990	4690
105370706	0
26037	2938
319139	4
145474	9
9628	0
102465832	0
8110	130
26094	164
100189359	1
53349	417
58517	1059
5663	1230
89932	239
101928123	115
8650	3316
101928143	95
399671	39
79697	246
641371	143
10965	210
122970	22
641372	3
83544	530
9240	931
91748	1344
100616158	0
100506476	22
145482	82
57862	830
145483	149
51004	336
957	328
80127	172
4329	717
91750	271
338917	0
5826	147
55237	1
646658	0
10577	664
100616211	0
122961	293
4053	846
9870	1146
51077	1032
56252	981
283571	23
1743	1453
83694	14
5228	94
8892	630
27030	984
97	50
79696	20
91754	1724
10972	7831
2353	176
731223	2
101928377	1
122953	220
10538	0
102724153	0
55640	10
102465753	0
11161	670
23093	693
7043	54
112752	217
55668	2793
2103	0
22846	62
100506603	7
23357	615
145497	0
64207	2003
105370579	5
283575	2
102724190	4
85457	486
283576	0
57156	24
58157	0
100302236	0
29954	423
2954	279
283578	1529
161394	4
122945	18
63894	449
10598	911
145501	0
9517	1154
8846	270
81892	719
22938	728
283579	2
57143	64
9369	0
1734	30
100628307	1
145508	167
7253	1
2957	1179
677845	1
85439	1
100506700	0
6400	3204
101928559	0
100996280	0
23768	844
101928767	2
283585	0
2581	0
8477	0
101928791	0
283587	0
54207	0
55812	177
11099	533
79882	1074
161436	101
123016	346
1112	877
400236	28
29018	4
90141	147
55775	782
101927029	0
56659	2
5700	1690
55051	178
801	5242
400238	0
145567	489
101928909	5
9252	145
80017	215
100124539	0
8111	374
440193	52
55671	1268
79820	0
123036	0
10516	94
9321	1650
4287	811
4707	675
53981	2788
123041	3
105370707	47
79890	763
5641	1056
9950	1956
1113	0
3705	17
319085	0
64112	0
26175	0
84520	0
55148	1
55727	19
57578	0
341947	0
145270	0
283592	0
90050	0
51676	0
100616140	0
256369	0
78990	2
57062	31
122509	1
3429	0
83982	3
57718	1
51156	0
866	0
390502	0
5265	6
256394	0
327657	0
145264	0
5267	0
5104	0
12	0
388007	0
145258	0
23405	1578
100422981	0
400242	12
79789	1293
101929080	3
79686	63
161176	151
105370641	3
283596	104
677768	0
51218	445
27004	0
9623	0
8115	0
100507043	0
56967	244
624	945
623	683
55102	1447
51527	816
122481	168
730202	2
10914	5594
7443	669
145249	14
101929241	0
100129345	0
388011	3
283598	0
64919	1106
84193	1138
8812	953
317762	566
84439	17
10858	0
2009	1117
51466	460
100616247	0
442909	0
123099	4
7528	2414
102466730	0
123096	967
442910	0
283600	0
7453	1616
79446	121
57596	3
283601	0
8788	0
100616495	0
55384	1331
768222	0
574450	0
442905	5
100126315	3
388015	98
574038	0
574034	0
406914	0
574451	0
406927	0
79104	77
692215	9
442915	0
767561	17
767562	8
767563	45
767564	56
767565	9
767566	3
767567	1
767568	7
767569	7
767577	44
767578	8
767579	20
767580	10
767581	6
767582	5
767583	18
767584	2
767585	1
767588	91
101929369	521
767589	2
767590	5
767591	18
767592	10
767593	2
767594	8
767595	10
767596	9
767597	5
767598	405
767599	36
767600	1
767603	7
767604	7
767605	3
767606	8
767608	6
767609	7
767610	6
767611	6
767612	0
494328	1
693121	3
407023	6
494329	1
100302250	1
442897	2
768212	9
574408	3
574409	3
574452	1
100422837	6
100126335	1
574453	2
442913	0
664615	3
724024	4
574435	7
494325	6
100126297	11
100302157	11
100302209	9
378881	15
494330	4
664616	3
664612	5
100126345	2
664613	5
724025	5
619555	1
494331	7
406924	12
768214	13
574436	3
574410	5
406946	8
574454	6
494326	0
100126308	6
574413	0
574433	0
442914	1
574434	7
724026	3
100507257	46
338002	0
64150	0
100302145	0
1735	0
145200	2
5527	2574
1778	26969
3320	13903
91833	496
5891	2285
100189275	0
55778	242
51550	672
9895	958
122416	639
100422954	1
23186	1339
7187	1408
81693	11
9578	3911
91828	0
7127	55
100131366	0
1983	3861
677811	36
4140	1883
1152	237
115708	373
9529	829
84334	474
3831	1860
7517	434
79038	369
23368	137
145216	0
9556	921
122402	0
647286	0
105370691	0
374569	0
406986	0
100616173	0
105370708	0
26153	0
105378190	0
400258	0
388021	0
100616300	0
64423	1910
122622	52
10572	1032
207	3063
100128927	104
196872	14
283638	943
122618	4
113146	3560
122616	153
55038	3042
29933	0
102723354	23
3714	7
102465458	0
256281	26
2972	383
90135	694
23241	712
647310	23
100507437	21
9112	2187
1397	189
105378191	5
1396	110
283643	86
80757	101
3494	0
3497	0
102465871	0
3503	0
102466889	0
3501	0
2003	0
3493	0
3500	0
3502	0
3495	0
3507	0
100616374	0
100616135	0
100616276	0
100616422	0
28475	0
28476	0
28477	0
28479	0
28480	0
28481	0
28483	0
28484	0
28506	0
28485	0
28489	0
28493	0
28497	0
28502	0
28507	0
28486	0
28490	0
28494	0
28498	0
28503	0
28508	0
28487	0
28491	0
28495	0
28499	0
28500	0
28504	0
28509	0
28488	0
28492	0
28496	0
28501	0
28505	0
9834	0
28510	0
28385	0
28377	0
8755	0
28474	0
28355	0
28473	0
28401	0
28457	0
28354	0
28353	0
28453	0
28452	0
28450	0
28352	0
28471	0
28449	0
28351	0
28470	0
28448	0
28376	0
28447	0
28350	0
28469	0
28468	0
28446	0
28445	0
28375	0
28444	0
28443	0
28374	0
28349	0
28442	0
28467	0
338004	0
28441	0
28348	0
28455	0
28347	0
28373	0
28383	0
28400	0
28372	0
28440	0
28439	0
28371	0
28438	0
28396	0
28370	0
28435	0
28434	0
28369	0
28395	0
28382	0
28432	0
28431	0
28430	0
28429	0
28346	0
28394	0
28381	0
28368	0
28428	0
28427	0
28426	0
28367	0
28345	0
338005	0
28337	0
28366	0
28466	0
28465	0
28425	0
28344	0
28424	0
28423	0
28364	0
28422	0
28388	0
28343	0
28363	0
28421	0
28420	0
28362	0
28419	0
28393	0
28380	0
28418	0
28464	0
28392	0
28417	0
28361	0
28391	0
28416	0
28360	0
28415	0
28414	0
28413	0
28359	0
28412	0
28463	0
28358	0
28342	0
28341	0
28340	0
28462	0
28461	0
28454	0
28411	0
28410	0
28409	0
28408	0
28357	0
28407	0
28406	0
28339	0
100847062	0
28387	0
28356	0
28405	0
28390	0
28378	0
28338	0
105379210	0
105370719	0
646096	0
105379211	0
283755	96
100996379	1
727832	0
729786	0
606	8
100422949	0
100287399	0
100847060	0
348120	0
646214	2
646243	0
100422844	0
102724631	0
100847005	0
727924	0
105369274	0
102724760	0
102724971	0
100422935	0
100996331	0
440225	0
103504741	0
101927079	0
390538	0
283694	0
390539	0
642131	0
101928039	1
100302233	0
646396	0
390535	0
440243	0
100132101	0
400322	207
283796	0
339005	42
283683	0
105379261	0
123606	403
81614	969
23191	934
114791	91
283767	0
100132979	0
100616223	0
102723534	0
102723623	0
653061	0
283685	0
100616275	0
7681	0
54551	0
4692	0
791115	0
101928840	0
791114	0
23742	0
6638	0
8926	0
347746	47
91380	0
8123	127
347686	0
338427	0
338428	0
100033413	0
100033414	2
100033415	0
100033416	10
100033417	0
100033418	1
100033419	1
100033420	0
100033421	3
100033422	0
100033423	1
100033424	0
100033425	0
100033426	2
100033427	3
100033428	4
100033429	0
100033430	0
727708	3
100033431	9
100033432	2
100033433	0
100033434	0
100033435	5
100033436	0
100033438	3
100033439	3
100033820	0
100033821	0
100873856	0
3653	46
145624	1
338433	0
100033437	0
100033440	0
100033441	0
100033442	0
100033443	0
100033444	0
100033445	0
100033446	0
100033447	0
100033448	0
100033449	0
100033450	0
100033451	0
100033453	0
100033454	0
100033455	0
100033456	0
100033458	0
100033460	0
100033603	0
100033799	0
347745	0
100033800	0
100036563	0
100033801	0
100033802	0
100036564	0
100036565	0
100033803	0
100033804	0
100033805	0
100033806	0
100033807	0
100033808	0
100033809	0
100033810	0
100033811	0
100033812	0
100033813	0
100033814	0
100033815	0
100033816	0
100033817	0
100033818	0
100036566	0
100873857	0
100036567	0
100033822	0
338429	0
7337	2000
57194	0
100616474	0
100128714	0
100189063	0
503519	0
2562	0
2558	0
2567	0
101928869	0
4948	0
8924	386
